Gene_ID	Gene_Name	Cross-validated R2	Kernel	Degree	C	Population
ENSG00000125834.8	STK35	-0.030691000539202	sigmoid	2	1e-04	AFA
ENSG00000110446.5	SLC15A3	-0.0306636617376682	poly	7	0.001	AFA
ENSG00000114353.12	GNAI2	-0.0306635783945538	sigmoid	2	0.001	AFA
ENSG00000162065.7	TBC1D24	-0.0306554622894208	sigmoid	2	1e-04	AFA
ENSG00000131871.10	VIMP	-0.0306169958635187	sigmoid	2	1e-04	AFA
ENSG00000145779.7	TNFAIP8	-0.0305747699086539	sigmoid	2	0.5	AFA
ENSG00000204439.3	C6orf47	-0.0305679479433963	poly	7	0.005	AFA
ENSG00000142676.8	RPL11	-0.0305665542678109	sigmoid	2	0.5	AFA
ENSG00000126581.8	BECN1	-0.0305625167161095	sigmoid	2	0.05	AFA
ENSG00000142507.5	PSMB6	-0.0305522323618932	poly	7	0.01	AFA
ENSG00000008513.10	ST3GAL1	-0.0305392906654477	poly	7	0.01	AFA
ENSG00000138073.9	PREB	-0.0305367344509326	poly	7	0.1	AFA
ENSG00000085274.11	MYNN	-0.030486388576382	poly	2	0.5	AFA
ENSG00000130165.6	ELOF1	-0.0304858236346756	poly	7	0.005	AFA
ENSG00000213339.4	QTRT1	-0.0304528992932343	poly	7	0.005	AFA
ENSG00000083812.7	ZNF324	-0.0304522865023489	sigmoid	2	0.01	AFA
ENSG00000198355.4	PIM3	-0.0304506260517861	sigmoid	2	1e-04	AFA
ENSG00000123505.10	AMD1	-0.0304327851866785	poly	7	0.5	AFA
ENSG00000168005.4	C11orf84	-0.0304270234166514	sigmoid	2	1e-04	AFA
ENSG00000123178.10	SPRYD7	-0.030426804502269	sigmoid	2	0.05	AFA
ENSG00000171863.8	RPS7	-0.030417639365015	poly	7	0.1	AFA
ENSG00000135108.10	FBXO21	-0.0304126936426496	sigmoid	2	0.1	AFA
ENSG00000104915.10	STX10	-0.030405501066157	poly	5	0.1	AFA
ENSG00000067606.11	PRKCZ	-0.0304048863114041	sigmoid	2	0.05	AFA
ENSG00000206562.7	METTL6	-0.0304019801447612	sigmoid	2	1e-04	AFA
ENSG00000121486.7	TRMT1L	-0.030381829740782	poly	2	0.05	AFA
ENSG00000162654.8	GBP4	-0.0303784424035088	poly	7	0.001	AFA
ENSG00000198346.6	ZNF813	-0.0303783206585064	sigmoid	2	1e-04	AFA
ENSG00000175110.7	MRPS22	-0.0303563469805489	poly	7	0.5	AFA
ENSG00000161055.3	SCGB3A1	-0.0303522754216841	poly	7	2	AFA
ENSG00000185163.5	DDX51	-0.0303010916457843	sigmoid	2	1e-04	AFA
ENSG00000143740.10	SNAP47	-0.0302948709724483	sigmoid	2	1e-04	AFA
ENSG00000185236.7	RAB11B	-0.0302827841985152	poly	5	0.001	AFA
ENSG00000081154.7	PCNP	-0.0302762387731979	poly	4	0.01	AFA
ENSG00000116095.5	PLEKHA3	-0.0302721801048625	poly	7	0.05	AFA
ENSG00000198839.5	ZNF277	-0.0302701791052897	sigmoid	2	0.05	AFA
ENSG00000169814.8	BTD	-0.0302586930141891	poly	5	0.5	AFA
ENSG00000152804.6	HHEX	-0.0302440297711869	sigmoid	2	0.5	AFA
ENSG00000100373.5	UPK3A	-0.0302251354966844	poly	7	0.1	AFA
ENSG00000215440.7	NPEPL1	-0.0301597544358077	sigmoid	2	1e-04	AFA
ENSG00000068878.10	PSME4	-0.0301569177672125	poly	7	2	AFA
ENSG00000139112.6	GABARAPL1	-0.030156237748722	poly	7	0.05	AFA
ENSG00000127445.9	PIN1	-0.0301498046128809	rbf	2	0.1	AFA
ENSG00000171634.12	BPTF	-0.030144341634863	poly	5	0.005	AFA
ENSG00000171517.5	LPAR3	-0.0301400405690519	sigmoid	2	1e-04	AFA
ENSG00000169379.11	ARL13B	-0.0301384452662298	sigmoid	2	1e-04	AFA
ENSG00000175470.14	PPP2R2D	-0.0301319704526449	poly	7	1	AFA
ENSG00000138398.11	PPIG	-0.030127536868544	sigmoid	2	1e-04	AFA
ENSG00000128340.10	RAC2	-0.0300908469571842	sigmoid	2	0.5	AFA
ENSG00000001461.12	NIPAL3	-0.0300693556100305	poly	7	0.01	AFA
ENSG00000166595.7	FAM96B	-0.0300682407306131	poly	7	0.005	AFA
ENSG00000156650.8	KAT6B	-0.0300650344843296	linear	2	0.001	AFA
ENSG00000198900.5	TOP1	-0.0300610376218386	poly	7	0.1	AFA
ENSG00000179922.5	ZNF784	-0.0300605131285384	sigmoid	2	1e-04	AFA
ENSG00000132704.11	FCRL2	-0.0300578232684113	poly	6	1e-04	AFA
ENSG00000131844.11	MCCC2	-0.030057575277569	poly	7	1e-04	AFA
ENSG00000133106.10	EPSTI1	-0.0300398135248824	poly	7	0.5	AFA
ENSG00000164615.3	CAMLG	-0.0299966958169081	poly	7	0.001	AFA
ENSG00000121848.8	RNF115	-0.0299895878977024	sigmoid	2	2	AFA
ENSG00000224877.3	C17orf89	-0.0299837241602098	poly	6	0.1	AFA
ENSG00000117862.6	TXNDC12	-0.0299691330863404	poly	4	0.1	AFA
ENSG00000030582.12	GRN	-0.0299590742954202	sigmoid	2	1e-04	AFA
ENSG00000244687.7	UBE2V1	-0.0299578173647082	rbf	2	0.1	AFA
ENSG00000206190.7	ATP10A	-0.0299555354600633	sigmoid	2	1	AFA
ENSG00000141480.13	ARRB2	-0.0299244170266681	rbf	2	0.5	AFA
ENSG00000058804.10	NDC1	-0.0299235509686007	sigmoid	2	1e-04	AFA
ENSG00000126261.8	UBA2	-0.029917511210296	sigmoid	2	0.1	AFA
ENSG00000100714.10	MTHFD1	-0.0299164396932771	poly	7	0.01	AFA
ENSG00000130538.4	OR11H1	-0.0299153425934986	sigmoid	2	0.5	AFA
ENSG00000003056.3	M6PR	-0.0299068895066183	sigmoid	2	1	AFA
ENSG00000160613.8	PCSK7	-0.0298951577788965	poly	7	0.05	AFA
ENSG00000215305.5	VPS16	-0.0298917685532897	poly	4	0.005	AFA
ENSG00000146457.10	WTAP	-0.0298731941156166	sigmoid	2	1e-04	AFA
ENSG00000113360.12	DROSHA	-0.0298713488017387	poly	7	0.5	AFA
ENSG00000141447.12	OSBPL1A	-0.0298700453896806	poly	7	1.5	AFA
ENSG00000100060.13	MFNG	-0.0298520687231993	sigmoid	2	1e-04	AFA
ENSG00000165119.14	HNRNPK	-0.0298387694941362	poly	7	0.01	AFA
ENSG00000174151.10	CYB561D1	-0.0298299935093025	sigmoid	2	1e-04	AFA
ENSG00000196550.6	FAM72A	-0.0297836300798462	sigmoid	2	0.1	AFA
ENSG00000185432.10	METTL7A	-0.0297666869977403	sigmoid	2	1e-04	AFA
ENSG00000166747.8	AP1G1	-0.0297572055282084	sigmoid	2	0.1	AFA
ENSG00000167578.12	RAB4B	-0.0297367099189446	poly	7	0.01	AFA
ENSG00000128159.7	TUBGCP6	-0.0297246713487626	sigmoid	2	1e-04	AFA
ENSG00000112062.6	MAPK14	-0.0296996227526655	sigmoid	2	0.5	AFA
ENSG00000128342.4	LIF	-0.0296951442533987	poly	7	0.01	AFA
ENSG00000149150.4	SLC43A1	-0.0296927945502635	poly	7	1	AFA
ENSG00000108823.11	SGCA	-0.0296903476835152	poly	6	0.1	AFA
ENSG00000071462.7	WBSCR22	-0.029685046129811	sigmoid	2	1.5	AFA
ENSG00000105402.3	NAPA	-0.0296738501830613	poly	7	0.01	AFA
ENSG00000122986.9	HVCN1	-0.0296699524395364	rbf	2	0.1	AFA
ENSG00000117602.7	RCAN3	-0.0296632299613385	sigmoid	2	1e-04	AFA
ENSG00000084676.11	NCOA1	-0.0296521028131249	rbf	2	0.05	AFA
ENSG00000153561.8	RMND5A	-0.0296241891521156	sigmoid	2	2	AFA
ENSG00000006712.10	PAF1	-0.0296194732228452	poly	7	5e-04	AFA
ENSG00000144635.4	DYNC1LI1	-0.0296146966172577	poly	7	0.5	AFA
ENSG00000189046.6	ALKBH2	-0.0295991429278028	sigmoid	2	1e-04	AFA
ENSG00000170684.4	ZNF296	-0.0295834428111531	poly	7	0.01	AFA
ENSG00000152683.10	SLC30A6	-0.0295830869395509	poly	3	0.005	AFA
ENSG00000186111.4	PIP5K1C	-0.0295799320975595	poly	3	0.005	AFA
ENSG00000102189.12	EEA1	-0.0295650811430254	poly	4	0.5	AFA
ENSG00000153827.9	TRIP12	-0.0295650689317589	poly	7	0.5	AFA
ENSG00000198668.6	CALM1	-0.0295499292378418	sigmoid	2	0.05	AFA
ENSG00000073921.13	PICALM	-0.029533065448211	poly	7	0.5	AFA
ENSG00000065491.8	TBC1D22B	-0.0294953598885174	poly	4	0.1	AFA
ENSG00000069943.5	PIGB	-0.0294642124347004	poly	7	1.5	AFA
ENSG00000164338.5	UTP15	-0.0294586398300461	sigmoid	2	0.5	AFA
ENSG00000119231.6	SENP5	-0.0294539643143048	sigmoid	2	1e-04	AFA
ENSG00000134375.6	TIMM17A	-0.0294521685985583	sigmoid	2	0.05	AFA
ENSG00000149428.14	HYOU1	-0.0294447417575353	poly	7	0.005	AFA
ENSG00000007392.12	LUC7L	-0.0294435618649038	poly	4	0.01	AFA
ENSG00000136942.10	RPL35	-0.0294282739177122	rbf	2	0.01	AFA
ENSG00000102699.5	PARP4	-0.0294279085536873	poly	4	1	AFA
ENSG00000128272.10	ATF4	-0.0294231874057147	sigmoid	2	1e-04	AFA
ENSG00000183978.7	COA3	-0.0294141717236413	poly	2	0.05	AFA
ENSG00000197016.7	ZNF470	-0.0294135678158396	poly	6	0.005	AFA
ENSG00000163154.5	TNFAIP8L2	-0.0294124489844338	poly	7	0.01	AFA
ENSG00000108039.13	XPNPEP1	-0.029395644378878	poly	7	1e-04	AFA
ENSG00000146826.10	C7orf43	-0.0293945151598425	sigmoid	2	1e-04	AFA
ENSG00000213928.4	IRF9	-0.0293928293739111	poly	4	1	AFA
ENSG00000171604.7	CXXC5	-0.0293900257405864	rbf	2	1e-04	AFA
ENSG00000171385.5	KCND3	-0.029384696739993	poly	6	0.5	AFA
ENSG00000099139.9	PCSK5	-0.0293631840301088	poly	7	0.1	AFA
ENSG00000109929.5	SC5D	-0.0293580815047904	poly	7	0.01	AFA
ENSG00000140259.6	MFAP1	-0.0293434280152905	sigmoid	2	0.5	AFA
ENSG00000213799.6	ZNF845	-0.0293402981166228	sigmoid	2	0.05	AFA
ENSG00000141858.7	SAMD1	-0.029329231854517	poly	7	0.01	AFA
ENSG00000253797.2	UTP14C	-0.0293261129081034	poly	5	0.5	AFA
ENSG00000120899.13	PTK2B	-0.0293114965974341	poly	7	2	AFA
ENSG00000162882.10	HAAO	-0.029303817082153	rbf	2	0.001	AFA
ENSG00000114735.5	HEMK1	-0.0293017087573525	sigmoid	2	1e-04	AFA
ENSG00000002834.13	LASP1	-0.0292955728270393	poly	4	5e-04	AFA
ENSG00000203993.3	C9orf37	-0.0292804814807507	poly	3	0.001	AFA
ENSG00000178229.7	ZNF543	-0.0292694646102855	poly	7	0.05	AFA
ENSG00000115165.5	CYTIP	-0.0292686291753224	poly	7	1e-04	AFA
ENSG00000148429.9	USP6NL	-0.0292120536839587	poly	7	1	AFA
ENSG00000198478.6	SH3BGRL2	-0.0292032012317607	poly	7	0.5	AFA
ENSG00000180138.6	CSNK1A1L	-0.0291946016507746	rbf	2	0.005	AFA
ENSG00000100982.7	PCIF1	-0.0291945726051267	poly	7	0.05	AFA
ENSG00000031081.6	ARHGAP31	-0.0291883800485881	sigmoid	2	0.5	AFA
ENSG00000169592.10	INO80E	-0.0291596292369422	sigmoid	2	0.1	AFA
ENSG00000184277.8	TM2D3	-0.0291574211136736	sigmoid	2	0.1	AFA
ENSG00000102934.5	PLLP	-0.0291572390574928	sigmoid	2	1e-04	AFA
ENSG00000003147.13	ICA1	-0.0291247584349813	poly	7	0.5	AFA
ENSG00000140481.9	CCDC33	-0.0291197847269778	poly	7	0.1	AFA
ENSG00000132205.6	EMILIN2	-0.0291120974867832	sigmoid	2	0.01	AFA
ENSG00000140988.11	RPS2	-0.0291035075080441	poly	7	5e-04	AFA
ENSG00000171823.6	FBXL14	-0.0290964943648907	poly	2	0.01	AFA
ENSG00000143630.5	HCN3	-0.0290954478970523	sigmoid	2	0.1	AFA
ENSG00000107021.11	TBC1D13	-0.0290852246525446	poly	7	0.001	AFA
ENSG00000198901.9	PRC1	-0.0290748585032401	poly	7	0.001	AFA
ENSG00000145414.4	NAF1	-0.0290609921448392	sigmoid	2	1e-04	AFA
ENSG00000180370.6	PAK2	-0.0290572474143069	sigmoid	2	1e-04	AFA
ENSG00000236104.2	ZBTB22	-0.029053160792142	sigmoid	2	1e-04	AFA
ENSG00000162227.3	TAF6L	-0.0290453914773242	sigmoid	2	1e-04	AFA
ENSG00000132003.5	ZSWIM4	-0.0290411309372014	sigmoid	2	1e-04	AFA
ENSG00000152022.7	LIX1L	-0.0290356864224315	rbf	2	0.1	AFA
ENSG00000176871.4	WSB2	-0.0290243013254963	sigmoid	2	1	AFA
ENSG00000144589.16	STK11IP	-0.0289943536924289	poly	7	0.01	AFA
ENSG00000079950.9	STX7	-0.0289709344734026	sigmoid	2	0.05	AFA
ENSG00000134014.12	ELP3	-0.0289673271252374	poly	7	1e-04	AFA
ENSG00000186106.7	ANKRD46	-0.0289554196120965	poly	4	5e-04	AFA
ENSG00000164983.6	TMEM65	-0.0289498840254516	poly	7	1e-04	AFA
ENSG00000161671.12	EMC10	-0.0289421718717683	poly	3	0.005	AFA
ENSG00000138594.8	TMOD3	-0.0289235896902531	poly	7	0.5	AFA
ENSG00000197933.8	ZNF823	-0.0289086677062566	sigmoid	2	1e-04	AFA
ENSG00000163923.5	RPL39L	-0.0289070679815945	poly	2	0.01	AFA
ENSG00000196562.10	SULF2	-0.028886431474164	poly	5	1	AFA
ENSG00000217930.3	PAM16	-0.0288822298033337	sigmoid	2	0.5	AFA
ENSG00000141034.5	GID4	-0.0288739291066321	sigmoid	2	0.05	AFA
ENSG00000118922.12	KLF12	-0.0288739044969793	poly	7	1e-04	AFA
ENSG00000173614.9	NMNAT1	-0.0288035887351874	poly	7	2	AFA
ENSG00000002330.9	BAD	-0.0288005705270616	rbf	2	0.1	AFA
ENSG00000162924.8	REL	-0.0287846670919828	rbf	2	0.1	AFA
ENSG00000179454.9	KLHL28	-0.0287801905985508	sigmoid	2	1e-04	AFA
ENSG00000112837.12	TBX18	-0.0287786328266158	sigmoid	2	0.1	AFA
ENSG00000186807.9	ANXA8L2	-0.0287782439092871	poly	4	0.5	AFA
ENSG00000168530.11	MYL1	-0.0287484734744575	poly	7	1e-04	AFA
ENSG00000186452.6	TMPRSS12	-0.0287473118311733	sigmoid	2	1e-04	AFA
ENSG00000166800.5	LDHAL6A	-0.0287317175306155	rbf	2	0.1	AFA
ENSG00000173264.9	GPR137	-0.0287298872939538	poly	5	0.5	AFA
ENSG00000177156.6	TALDO1	-0.0287268089147846	poly	6	0.05	AFA
ENSG00000087191.8	PSMC5	-0.0287257654752537	rbf	2	0.5	AFA
ENSG00000156253.2	RWDD2B	-0.0287256877072867	sigmoid	2	0.1	AFA
ENSG00000169715.10	MT1E	-0.028723573245526	poly	7	0.01	AFA
ENSG00000152700.9	SAR1B	-0.0287136759672125	sigmoid	2	0.5	AFA
ENSG00000085415.11	SEH1L	-0.028707492377769	poly	7	0.001	AFA
ENSG00000157837.11	SPPL3	-0.0287051565836945	sigmoid	2	0.1	AFA
ENSG00000083937.4	CHMP2B	-0.028704659053881	poly	4	0.1	AFA
ENSG00000177370.3	TIMM22	-0.0286860760186062	sigmoid	2	0.1	AFA
ENSG00000177082.8	WDR73	-0.0286824863004408	sigmoid	2	1e-04	AFA
ENSG00000150594.5	ADRA2A	-0.0286731448560533	poly	6	0.1	AFA
ENSG00000144040.8	SFXN5	-0.0286577868990384	sigmoid	2	0.5	AFA
ENSG00000040933.10	INPP4A	-0.0286494646662798	poly	7	1e-04	AFA
ENSG00000164889.8	SLC4A2	-0.0286441893632571	poly	5	0.1	AFA
ENSG00000142937.7	RPS8	-0.0286425766929615	rbf	2	0.01	AFA
ENSG00000196363.4	WDR5	-0.0286322617782165	sigmoid	2	1e-04	AFA
ENSG00000213930.7	GALT	-0.0286317505035842	sigmoid	2	1e-04	AFA
ENSG00000156030.8	ELMSAN1	-0.0286305255838384	poly	7	0.05	AFA
ENSG00000129562.6	DAD1	-0.0286289876965399	sigmoid	2	0.5	AFA
ENSG00000165934.8	CPSF2	-0.0286277269557822	poly	4	0.1	AFA
ENSG00000161896.6	IP6K3	-0.0286239296573804	poly	7	0.1	AFA
ENSG00000148985.15	PGAP2	-0.0286166832045942	rbf	2	0.1	AFA
ENSG00000205362.6	MT1A	-0.0286134577066774	poly	7	0.001	AFA
ENSG00000064999.12	ANKS1A	-0.0285869614666984	sigmoid	2	1e-04	AFA
ENSG00000168283.9	BMI1	-0.0285805727785234	sigmoid	2	0.1	AFA
ENSG00000163376.7	KBTBD8	-0.0285798766755515	sigmoid	2	0.01	AFA
ENSG00000112029.5	FBXO5	-0.0285777731278364	poly	6	0.05	AFA
ENSG00000132819.12	RBM38	-0.0285651555343241	poly	7	0.01	AFA
ENSG00000180871.3	CXCR2	-0.0285597714238764	sigmoid	2	1	AFA
ENSG00000158315.6	RHBDL2	-0.0285470882179671	rbf	2	0.5	AFA
ENSG00000213654.5	GPSM3	-0.0285466929128234	poly	7	0.005	AFA
ENSG00000130640.9	TUBGCP2	-0.0285432715307935	poly	7	0.005	AFA
ENSG00000257949.2	TEN1	-0.0285421980492608	poly	2	0.05	AFA
ENSG00000102804.10	TSC22D1	-0.0285176328075965	poly	4	0.1	AFA
ENSG00000256053.3	APOPT1	-0.0285139803340167	sigmoid	2	1e-04	AFA
ENSG00000177721.3	ANXA2R	-0.0285129856678419	poly	7	1e-04	AFA
ENSG00000100614.13	PPM1A	-0.0285070137942409	sigmoid	2	0.1	AFA
ENSG00000136634.5	IL10	-0.0285006772441046	sigmoid	2	1e-04	AFA
ENSG00000155275.14	TRMT44	-0.0284942368115076	sigmoid	2	1e-04	AFA
ENSG00000165494.6	PCF11	-0.028491262149342	poly	7	0.005	AFA
ENSG00000163220.10	S100A9	-0.0284907354747191	sigmoid	2	0.1	AFA
ENSG00000107745.12	MICU1	-0.0284852446386374	rbf	2	0.1	AFA
ENSG00000167914.6	GSDMA	-0.0284706943513348	poly	7	0.5	AFA
ENSG00000088035.11	ALG6	-0.0284680687250021	rbf	2	1	AFA
ENSG00000130731.11	C16orf13	-0.0284612580874418	poly	7	0.005	AFA
ENSG00000130720.8	FIBCD1	-0.0284597937579093	poly	3	0.05	AFA
ENSG00000104903.4	LYL1	-0.0284565690592441	poly	4	0.005	AFA
ENSG00000185414.14	MRPL30	-0.028447457152577	poly	7	0.5	AFA
ENSG00000163960.7	UBXN7	-0.0284423836701141	sigmoid	2	0.5	AFA
ENSG00000182944.13	EWSR1	-0.028436533209377	poly	7	5e-04	AFA
ENSG00000130669.13	PAK4	-0.0284168167428559	sigmoid	2	1e-04	AFA
ENSG00000155846.12	PPARGC1B	-0.0284124475250162	poly	7	1e-04	AFA
ENSG00000162775.10	RBM15	-0.0283907510400897	poly	2	0.1	AFA
ENSG00000115652.10	UXS1	-0.0283769200101373	poly	5	0.05	AFA
ENSG00000147475.10	ERLIN2	-0.0283647676671617	poly	7	5e-04	AFA
ENSG00000173597.3	SULT1B1	-0.0283595282845769	rbf	2	0.01	AFA
ENSG00000186866.12	POFUT2	-0.0283477027096604	poly	6	0.05	AFA
ENSG00000137558.3	PI15	-0.0283380048930621	poly	5	1e-04	AFA
ENSG00000182831.7	C16orf72	-0.0283346233818613	poly	7	0.5	AFA
ENSG00000111481.5	COPZ1	-0.0283344668712931	sigmoid	2	1.5	AFA
ENSG00000128394.12	APOBEC3F	-0.0283291223115072	poly	7	0.005	AFA
ENSG00000061938.12	TNK2	-0.0283283116900609	poly	7	1	AFA
ENSG00000258083.1	OR9A4	-0.0283277874464856	sigmoid	2	1e-04	AFA
ENSG00000119523.8	ALG2	-0.0283218046347134	sigmoid	2	1e-04	AFA
ENSG00000183048.7	SLC25A10	-0.0283175554937854	rbf	2	0.05	AFA
ENSG00000138802.7	SEC24B	-0.0283170624517472	poly	7	0.01	AFA
ENSG00000214736.3	TOMM6	-0.0283081355510223	sigmoid	2	1	AFA
ENSG00000134884.9	ARGLU1	-0.0282939969067976	sigmoid	2	1e-04	AFA
ENSG00000013503.5	POLR3B	-0.0282929732772863	poly	7	0.01	AFA
ENSG00000075856.7	SART3	-0.0282915618189161	rbf	2	0.1	AFA
ENSG00000186918.9	ZNF395	-0.0282881232184755	poly	7	0.1	AFA
ENSG00000008130.11	NADK	-0.0282746771772735	poly	4	0.05	AFA
ENSG00000132294.9	EFR3A	-0.0282709434512949	sigmoid	2	0.1	AFA
ENSG00000152484.9	USP12	-0.0282657992929676	poly	7	0.1	AFA
ENSG00000160294.6	MCM3AP	-0.0282561462037647	sigmoid	2	1e-04	AFA
ENSG00000104863.7	LIN7B	-0.0282467772550506	poly	7	0.001	AFA
ENSG00000143970.12	ASXL2	-0.0282139973890573	poly	7	0.05	AFA
ENSG00000197696.5	NMB	-0.0282094759555506	rbf	2	0.1	AFA
ENSG00000180881.15	CAPS2	-0.0281903560930476	sigmoid	2	0.001	AFA
ENSG00000078081.3	LAMP3	-0.0281895448411097	poly	7	0.05	AFA
ENSG00000129128.8	SPCS3	-0.0281660567617173	poly	5	0.5	AFA
ENSG00000204920.6	ZNF155	-0.0281546387230738	poly	5	0.1	AFA
ENSG00000112739.12	PRPF4B	-0.0281535349156702	sigmoid	2	1e-04	AFA
ENSG00000145982.7	FARS2	-0.0281516216192545	sigmoid	2	0.5	AFA
ENSG00000165724.5	ZMYND19	-0.0281412221855919	poly	4	0.01	AFA
ENSG00000122644.8	ARL4A	-0.0281311660020998	poly	2	0.1	AFA
ENSG00000140264.15	SERF2	-0.0281258681150319	sigmoid	2	0.1	AFA
ENSG00000126107.10	HECTD3	-0.0281171756384128	sigmoid	2	0.1	AFA
ENSG00000104884.10	ERCC2	-0.0281160305614059	sigmoid	2	1e-04	AFA
ENSG00000172086.7	KRCC1	-0.0281087453411907	poly	7	0.1	AFA
ENSG00000169045.13	HNRNPH1	-0.0281079491698099	poly	5	0.05	AFA
ENSG00000161638.6	ITGA5	-0.028095648987432	sigmoid	2	0.1	AFA
ENSG00000168397.12	ATG4B	-0.0280925272130687	sigmoid	2	0.01	AFA
ENSG00000156869.8	FRRS1	-0.0280916021431299	poly	7	1e-04	AFA
ENSG00000131482.5	G6PC	-0.0280863134120581	poly	7	0.005	AFA
ENSG00000170540.10	ARL6IP1	-0.0280784114527658	sigmoid	2	0.001	AFA
ENSG00000157212.14	PAXIP1	-0.028073655526895	sigmoid	2	0.1	AFA
ENSG00000163257.6	DCAF16	-0.0280631132553195	poly	4	0.01	AFA
ENSG00000156136.5	DCK	-0.0280590294716786	sigmoid	2	0.01	AFA
ENSG00000013275.3	PSMC4	-0.028024232752095	sigmoid	2	0.05	AFA
ENSG00000101665.4	SMAD7	-0.02801907180632	rbf	2	0.01	AFA
ENSG00000123329.13	ARHGAP9	-0.0280173321387782	poly	7	0.1	AFA
ENSG00000124784.4	RIOK1	-0.0280043773482839	poly	6	1e-04	AFA
ENSG00000185264.7	TEX33	-0.0279837931721667	rbf	2	0.01	AFA
ENSG00000188452.9	CERKL	-0.0279716846211726	poly	6	0.05	AFA
ENSG00000070269.9	TMEM260	-0.0279662358781167	poly	6	2	AFA
ENSG00000103343.8	ZNF174	-0.0279270793206688	poly	7	1	AFA
ENSG00000183426.11	NPIPA1	-0.0279183791594315	rbf	2	0.1	AFA
ENSG00000165661.11	QSOX2	-0.0279144826325518	rbf	2	0.1	AFA
ENSG00000167797.3	CDK2AP2	-0.0279088187060403	rbf	2	0.1	AFA
ENSG00000131236.12	CAP1	-0.0278464496573525	poly	7	0.01	AFA
ENSG00000116584.12	ARHGEF2	-0.027826815244511	poly	7	0.1	AFA
ENSG00000225697.6	SLC26A6	-0.0278267074535781	poly	6	0.05	AFA
ENSG00000167702.7	KIFC2	-0.0278037714516946	linear	2	1e-04	AFA
ENSG00000163900.6	TMEM41A	-0.0277982407617742	poly	5	0.1	AFA
ENSG00000100632.6	ERH	-0.0277912627758854	poly	7	1e-04	AFA
ENSG00000166340.10	TPP1	-0.0277896091374842	poly	2	0.5	AFA
ENSG00000164951.11	PDP1	-0.027785588945534	sigmoid	2	0.05	AFA
ENSG00000162783.8	IER5	-0.0277782155319687	rbf	2	0.1	AFA
ENSG00000124181.9	PLCG1	-0.027758881247981	poly	4	2	AFA
ENSG00000186047.9	DLEU7	-0.0277575162172282	sigmoid	2	0.5	AFA
ENSG00000132763.10	MMACHC	-0.0277542847037852	poly	7	1e-04	AFA
ENSG00000113460.8	BRIX1	-0.0277539016285296	sigmoid	2	0.01	AFA
ENSG00000118181.6	RPS25	-0.0277052733024747	sigmoid	2	0.05	AFA
ENSG00000142039.3	CCDC97	-0.0276986784463709	sigmoid	2	0.05	AFA
ENSG00000196843.11	ARID5A	-0.0276983241672182	poly	7	5e-04	AFA
ENSG00000135334.7	AKIRIN2	-0.0276699594893174	poly	7	0.005	AFA
ENSG00000152464.10	RPP38	-0.0276652027075336	poly	3	0.1	AFA
ENSG00000109805.5	NCAPG	-0.0276630840752941	poly	7	0.005	AFA
ENSG00000131503.16	ANKHD1	-0.0276525186358443	rbf	2	0.1	AFA
ENSG00000051128.14	HOMER3	-0.0276511609478187	poly	7	0.01	AFA
ENSG00000116539.6	ASH1L	-0.0276462834389283	sigmoid	2	1e-04	AFA
ENSG00000143314.8	MRPL24	-0.027643390221277	poly	7	0.5	AFA
ENSG00000221886.3	C5orf54	-0.0276415107326645	poly	2	0.1	AFA
ENSG00000127314.13	RAP1B	-0.0276274563845524	rbf	2	0.05	AFA
ENSG00000168434.8	COG7	-0.0276208136931159	sigmoid	2	1e-04	AFA
ENSG00000079313.7	REXO1	-0.0276186559258696	sigmoid	2	0.01	AFA
ENSG00000108256.4	NUFIP2	-0.027617755225716	sigmoid	2	0.5	AFA
ENSG00000204843.8	DCTN1	-0.0276050864300226	sigmoid	2	0.1	AFA
ENSG00000124222.17	STX16	-0.0276019223192264	sigmoid	2	0.1	AFA
ENSG00000155629.10	PIK3AP1	-0.0275752761015802	poly	7	0.01	AFA
ENSG00000100393.9	EP300	-0.0275716541125185	sigmoid	2	0.01	AFA
ENSG00000121644.14	DESI2	-0.0275429965464198	poly	7	0.01	AFA
ENSG00000142541.12	RPL13A	-0.0275407615737501	poly	3	0.05	AFA
ENSG00000146247.13	PHIP	-0.0275316594922206	poly	7	1e-04	AFA
ENSG00000100372.10	SLC25A17	-0.0275297355830234	rbf	2	0.05	AFA
ENSG00000141580.11	WDR45B	-0.0275186138410431	rbf	2	0.1	AFA
ENSG00000204899.5	MZT1	-0.0275149317835601	sigmoid	2	0.5	AFA
ENSG00000063169.6	GLTSCR1	-0.0275096558139313	sigmoid	2	1e-04	AFA
ENSG00000164331.5	ANKRA2	-0.0275069374554916	linear	2	1e-04	AFA
ENSG00000154328.11	NEIL2	-0.0274913289070804	poly	5	0.01	AFA
ENSG00000156017.8	C9orf41	-0.0274891299056936	rbf	2	0.1	AFA
ENSG00000064199.2	SPA17	-0.027487140591028	sigmoid	2	1	AFA
ENSG00000059588.5	TARBP1	-0.0274864098269664	poly	7	0.01	AFA
ENSG00000116044.11	NFE2L2	-0.0274786871329516	poly	7	0.1	AFA
ENSG00000068796.12	KIF2A	-0.0274761513355906	sigmoid	2	1e-04	AFA
ENSG00000116985.6	BMP8B	-0.0274732040701622	sigmoid	2	1e-04	AFA
ENSG00000167552.9	TUBA1A	-0.0274685429511901	poly	4	1e-04	AFA
ENSG00000163618.13	CADPS	-0.0274576077519147	poly	7	0.5	AFA
